16773.1,24091000000.0,280570352940,16727400.0,16727400.0,-1.1,12.61,66.8,28660.53591743,15397.74,16067.55,16080.21,16073.88
16857.1,24218200000.0,281975454540,16727400.0,16727400.0,-0.87,13.03,67.53,28674.24493320,15398.23,16067.55,16080.21,16073.88
16857.1,24218200000.0,281975454540,16727400.0,16727400.0,-0.87,13.03,67.53,28628.43896475,15400.48,16102.44,16108.88,16105.66
16857.1,24218200000.0,281975454540,16727400.0,16727400.0,-0.87,13.03,67.53,28610.56353120,15401.78,16126.3,16150.97,16138.63
16857.1,24218200000.0,281975454540,16727400.0,16727400.0,-0.87,13.03,67.53,28608.52888000,15402.12,16125.05,16136.79,16130.92
16857.1,24218200000.0,281975454540,16727400.0,16727400.0,-0.87,13.03,67.53,28531.33456468,15405.38,16127.35,16137.79,16132.57
16885.6,24259300000.0,282453029720,16727450.0,16727450.0,-0.93,13.13,67.7,28524.36859725,15405.94,16085.16,16105.27,16095.22
16885.6,24259300000.0,282453029720,16727450.0,16727450.0,-0.93,13.13,67.7,28510.92877530,15406.49,16085.16,16105.27,16095.22
16885.6,24259300000.0,282453029720,16727450.0,16727450.0,-0.93,13.13,67.7,28506.09124966,15406.96,16089.86,16094.35,16092.1
16885.6,24259300000.0,282453029720,16727450.0,16727450.0,-0.93,13.13,67.7,28501.78534045,15407.28,16088.33,16093.86,16091.1
16885.6,24259300000.0,282453029720,16727450.0,16727450.0,-0.93,13.13,67.7,28451.27549652,15409.23,16096.64,16104.0,16100.32
16894.7,24244700000.0,282605249515,16727450.0,16727450.0,-0.88,13.15,67.79,28416.17495722,15411.41,16120.68,16127.75,16124.22
16894.7,24244700000.0,282605249515,16727450.0,16727450.0,-0.88,13.15,67.79,28434.30569789,15412.22,16125.74,16132.59,16129.17
16894.7,24244700000.0,282605249515,16727450.0,16727450.0,-0.88,13.15,67.79,28428.02603069,15412.78,16125.74,16132.59,16129.17
16894.7,24244700000.0,282605249515,16727450.0,16727450.0,-0.88,13.15,67.79,28424.66124562,15413.47,16132.04,16135.93,16133.99
16894.7,24244700000.0,282605249515,16727450.0,16727450.0,-0.88,13.15,67.79,28420.65921335,15413.83,16127.87,16129.66,16128.77
16913.6,24196500000.0,282921398320,16727450.0,16727450.0,-0.46,13.11,67.76,28421.85216595,15414.13,16134.09,16137.14,16135.62
16913.6,24196500000.0,282921398320,16727450.0,16727450.0,-0.46,13.11,67.76,28417.73615505,15414.66,16134.09,16137.14,16135.62
16913.6,24196500000.0,282921398320,16727450.0,16727450.0,-0.46,13.11,67.76,28421.37518351,15415.14,16139.59,16142.37,16140.98
16913.6,24196500000.0,282921398320,16727450.0,16727450.0,-0.46,13.11,67.76,28463.31808944,15415.94,15932.17,15941.67,15936.92
16913.6,24196500000.0,282921398320,16727450.0,16727450.0,-0.46,13.11,67.76,28464.29081955,15416.29,16097.45,16117.3,16107.38
16844.5,24091400000.0,281765531525,16727450.0,16727450.0,-0.84,12.59,66.99,28465.79583860,15416.62,16010.14,16025.38,16017.76
